ROLL_BAD,PITCH_BAD,ROLL_FILTERED,PITCH_FILTERED
-18.53,22.87,64.06,78.68
-21.07,22.21,62.7,78.59
-23.13,21.27,61.13,78.35
-26.01,19.88,59.47,78.13
-27.65,19.41,58.4,77.82
-28.74,19.52,58.48,77.15
-28.69,19.96,59.45,75.97
-26.04,20.3,61.03,74.36
-23.09,20.16,63.02,72.66
-19.3,19.93,65.72,70.97
-14.8,19.81,68.93,69.35
-6.56,19.17,72.43,67.92
-0.38,18.23,75.73,66.64
5.49,16.96,78.51,65.45
10.8,15.29,80.64,64.42
15.04,13.38,82.87,63.56
18.49,11.39,85.29,62.93
23.65,8.36,87.25,62.85
26.85,6.73,88.5,63.24
29.23,5.92,89.04,63.91
31.49,5.33,88.72,64.67
32.12,5.13,88.11,65.58
32.09,5.01,87.14,66.63
31.88,5.4,85.83,67.95
31.25,6.31,84.31,69.95
29.66,8.92,82.86,72.62
28.46,11.98,80.96,76.13
26.95,16.22,78.56,80.44
24.87,21.1,76.06,85.26
20.89,29.51,73.76,90.4
18.5,35.24,71.47,95.44
16.16,41.11,69.44,99.95
13.52,46.71,67.59,103.77
9.7,53.68,65.81,106.46
6.75,57.44,64.55,108.01
3.63,59.87,63.93,108.24
0.5,61.2,63.22,107.17
-3.36,60.87,61.97,104.63
-6.31,58.99,60.35,100.89
-9.33,55.81,58.61,96.19
-12.17,51.57,56.77,90.51
-14.67,46.54,54.89,84.21
-18.02,37.24,53.17,78.07
-19.91,30.49,51.24,72.43
-21.3,24.51,48.93,67.23
-24.04,16.26,46.97,62.38
-26.01,11.19,45.71,57.83
-27.3,6.64,44.9,53.58
-27.91,2.51,43.78,49.47
-28.25,-1.16,42.05,45.38
-29.89,-6.1,39.97,40.99
-31.87,-9.12,38.08,36.59
-34.18,-12.05,36.72,32.39
-37.36,-15.99,36.11,28.4
-38.93,-18.2,36.21,24.54
-39.88,-20.36,36.43,20.9
-40.32,-22.44,36.43,17.77
-40.92,-24.29,36.52,15.24
-42.25,-26.01,36.89,13.25
-42.78,-26.52,37.5,11.61
-42.96,-26.71,38.62,10.32
-42.31,-27.3,39.63,9.59
-40.94,-27.68,40.28,9.67
-39.95,-27.5,41.94,10.53
-38.97,-26.61,44.57,12.39
-36.44,-25.39,46.76,15.49
-30.72,-22.41,48.62,19.63
-27.31,-19.38,50.61,24.44
-24.16,-15.75,52.88,29.67
-19.32,-9.62,55.1,35.14
-15.99,-4.91,56.94,40.47
-13.3,-0.01,58.53,45.53
-11.4,4.7,59.88,50.32
-9.92,9.26,60.49,55.03
-8.61,15.79,60.04,59.93
-8.96,20.28,59.37,64.82
-10.28,25.12,59.65,69.66
-11.99,32.19,61.65,74.66
-11.68,36.91,64.68,79.85
-10.04,41.85,67.8,85.01
-8.02,46.89,70.54,89.82
-6.36,51.97,72.83,94.02
-4.81,58.7,74.86,97.66
-3.47,62.65,76.55,100.79
-0.75,66.31,78.08,103.42
4.08,69.3,79.68,105.57
18.71,72.43,80.99,107.12
32.73,72.87,81.4,108.28
46.08,71.71,80.97,108.85
56.51,69.17,80.73,108.59
65.63,63.1,81.21,107.63
69.05,58.12,81.84,106.1
71.52,52.82,81.75,103.87
72.59,48,80.66,100.97
70.82,41.65,79.02,97.49
67.79,38.28,77.38,93.73
64.41,35.16,75.42,89.59
61.35,32.07,72.47,85.21
55.65,27.73,68.72,80.57
50.6,25.02,64.54,75.72
44.93,22.1,60.13,70.8
39.31,19.02,55.33,65.99
33.87,15.93,49.93,61.51
25.02,11.38,44.13,57.52
18.57,8.51,37.98,54.49
12.21,5.94,31.36,53.03
5.66,4.08,25.05,53.55
-4.41,3.89,19.96,55.59
-10.27,5.48,15.61,58.66
-15.09,8.03,11.61,62.41
-19.34,11.02,8.41,66.61
-23.66,14.67,6.61,71.21
-28.52,20.48,6.59,76.05
-30.16,24.81,7.91,80.59
-30.28,29.45,9.91,84.52
-29.19,33.92,12.04,87.86
-26.33,39.76,14.01,90.69
-23.98,43.32,15.65,92.99
-21.42,46.52,16.91,94.77
-16.9,50.63,17.89,95.84
-13,52.84,18.81,96.22
-8.14,54.32,19.69,95.87
-2.56,54.89,20.59,94.63
3.41,54.4,21.39,92.5
11.86,51.57,22.02,89.33
16.5,48.17,22.64,85.17
19.64,43.88,23.5,80.21
21.79,38.63,24.34,74.74
23.74,30.18,24.71,68.97
24.25,24.27,23.86,63.25
23.75,18.63,22.12,57.83
21.86,13.57,20.24,53.13
19.28,9.07,18.78,49.51
16,3.84,17.61,46.98
14.68,1.64,15.68,45.56
13.45,0.27,12.67,45.49
9.79,-0.02,8.71,46.88
5.99,1.34,4.24,49.37
1.58,3.74,-0.48,52.57
-3.23,6.92,-4.67,56.23
-8.19,10.47,-7.38,60.18
-12.7,14.25,-8.6,64.34
-16.56,20.16,-9.23,68.33
-17.89,24.08,-9.76,71.97
-19.14,27.83,-10.36,75
-21.2,32.65,-11.34,77.2
-22.85,35.17,-12.6,78.65
-24.79,36.93,-13.83,79.36
-26.57,38.15,-14.58,79.35
-27.75,39.27,-14.61,78.58
-26.97,39.58,-14.24,77.11
-25.04,39.44,-13.55,74.91
-22.58,38.76,-12.41,72.04
-18.18,36.44,-10.9,68.64
-14.68,34.04,-8.9,64.81
-11.14,31.1,-6.26,60.81
-7.36,27.66,-3.28,56.97
-3.46,24.06,-0.53,53.23
0.49,20.4,1.85,49.76
5.15,15.07,3.7,46.73
7.5,11.89,4.52,44
9.09,9.16,4.25,41.46
9.48,6.74,3.47,39.25
8.24,3.53,2.7,37.31
7.16,1.83,2.15,35.59
6.27,0.36,1.55,34.09
5.37,-1.47,0.44,33.06
4.46,-2.44,-0.63,32.59
3.17,-2.88,-1.32,32.76
2.18,-2.79,-2.19,33.48
1.26,-1.65,-3.88,34.57
-0.08,-0.46,-6.02,36.26
-2.23,1.02,-8.39,38.71
-4.74,3.13,-10.45,41.74
-7.36,5.88,-11.54,45.1
-10.25,10.59,-11.8,48.47
-11.13,13.92,-11.78,51.73
-11.53,17.2,-12.07,54.9
-11.94,20.23,-12.75,58.03
-13.5,24.82,-13.24,60.99
-14.86,27.86,-13.21,63.65
-15.73,30.66,-12.79,65.9
-15.91,33.21,-12.18,67.72
-15.1,36.52,-11.33,69.24
-13.78,38.51,-10.12,70.44
-11.54,40.38,-8.44,71.2
-8.34,41.89,-6.35,71.42
-1.45,43.16,-4.29,70.87
3.96,43.02,-3.02,69.63
9.11,41.86,-2.86,67.6
12.83,39.81,-3.82,64.87
15.48,35.31,-5.2,61.33
15.55,31.38,-6.38,57.13
15.11,27.05,-7.38,52.59
14.52,22.45,-8.52,47.93
13.16,15.33,-9.91,43.56
11.62,10.75,-11.16,39.88
9.86,6.91,-12.35,37.2
8.28,3.99,-13.43,35.64
6.76,2.19,-14.37,34.98
4.76,1.26,-15.24,35.05
3.58,1.47,-16.25,35.94
2.39,2.23,-17.61,37.54
0.95,3.66,-19.32,39.81
-2.02,6.79,-21.5,42.68
-4.47,9.58,-24.12,45.95
-7.37,12.75,-26.54,49.48
-10.6,16.14,-27.95,53.12
-13.52,19.61,-28.15,56.63
-15.9,24.73,-27.73,59.78
-16.24,28.02,-27.33,62.45
-16.27,30.97,-26.95,64.52
-16.27,34.6,-26.4,65.97
-15.85,36.61,-25.76,66.91
-14.78,38.17,-25.1,67.38
-13.34,39.29,-24.39,67.57
-10.35,40.38,-23.17,67.45
-7.24,40.88,-21.28,67.16
-2.98,41.02,-19.03,66.79
2.23,40.78,-16.7,66.19
10.9,39.54,-14.53,65.17
16.31,37.91,-12.85,63.79
20.83,35.67,-11.79,62.08
24.19,33.05,-11.52,60.02
26.95,28.81,-11.88,57.7
27.18,25.9,-12.59,55.24
26.59,23.18,-13.3,52.58
24.92,19.56,-14.37,49.82
23.38,17.38,-16.12,47.07
21.07,15.53,-18.44,44.51
17.9,13.91,-21.02,42.49
14.33,12.49,-23.9,41.13
8.92,11.02,-26.99,40.55
5.02,10.57,-30.15,40.79
1.14,10.68,-33.47,41.8
-2.71,11.35,-37.17,43.45
-8.79,13.3,-40.79,45.71
-13.4,15.19,-44.12,48.4
-17.65,17.45,-47.34,51.26
-21.53,20.01,-50.17,54.17
-27.18,24.08,-51.93,57.19
-30.4,26.92,-52.35,60.46
-32.34,29.83,-51.8,63.9
-33.13,33.19,-50.67,67.19
-32.84,38.44,-49.01,70.04
-31.89,41.89,-47.05,72.28
-30.25,44.84,-45.08,73.8
-27.8,47.49,-43.13,74.64
-22.74,50.53,-41.02,74.76
-17.94,51.93,-38.63,74.22
-12.14,52.55,-35.95,73.09
-5.03,52.29,-33.17,71.37
5.81,50.22,-30.43,69.15
12.59,47.62,-27.79,66.62
18.33,44.35,-25.37,63.89
23.07,40.72,-23.6,60.97
26.59,37.02,-22.71,57.9
29.13,31.67,-22.75,54.67
29.14,28.36,-23.62,51.19
28.04,25.26,-25.55,47.45
25.88,22.17,-28.56,43.65
20.53,17.69,-31.88,40.15
15.97,14.69,-34.8,37.01
11.83,11.92,-37.28,34.4
8.34,9.48,-39.16,32.26
4.06,6.55,-40.72,30.73
1.87,5.01,-42.18,29.8
-0.06,3.93,-43.85,29.5
-1.95,3.33,-46.33,29.76
-5.41,3.32,-49.93,30.72
-8.83,3.93,-54.68,32.38
-13.31,5.16,-60.19,34.66
-18.82,6.98,-65.63,37.46
-24.95,9.34,-70.18,40.73
-33.45,13.58,-73.45,44.39
-38.01,16.77,-75.44,48.27
-41.61,20.21,-76.25,52.26
-44.18,23.67,-76.05,56.22
-46.51,28.75,-74.43,59.96
-47,32.15,-71.57,63.27
-46.12,35.6,-67.69,65.95
-42.23,40.62,-62.95,67.77
-37.58,43.75,-57.6,68.83
-31.23,46.41,-52.18,69.19
-22.99,48.59,-47.29,68.85
-8.6,50.3,-43.12,67.74
1.28,49.86,-39.29,65.84
10.31,47.98,-35.6,63.17
18.2,44.75,-32.37,59.87
24.71,40.46,-30.08,56.12
30.5,33.41,-28.37,51.87
32.1,28.67,-26.49,47.28
32.93,24.02,-23.86,42.62
33.95,19.52,-20.7,38.2
37.14,13.12,-17.72,34.19
39.77,9.4,-15.69,30.55
42,6.14,-15.44,27.14
43.21,3.35,-17.13,23.9
41.77,-0.32,-20.7,21.3
38.81,-2.4,-25.86,20
34.12,-3.91,-32.22,20.03
25.06,-4.06,-39.59,21
17.63,-2.87,-47.15,22.85
9.62,-1,-54.23,25.45
1.63,1.54,-60.53,28.41
-5.68,4.53,-66.03,31.48
-15.13,9.02,-70.63,34.63
-20.7,11.78,-74.25,37.86
-25.61,14.54,-76.26,40.95
-29.56,17.37,-76.8,43.73
-31.82,20.07,-76.57,46.08
-32.69,23.83,-75.95,47.75
-32.37,26.18,-75.09,48.72
-31.41,28.22,-74.09,48.94
-29.78,29.93,-72.5,48.46
-27.47,31.26,-70.05,47.35
-21.94,32.13,-67.09,45.76
-17.05,31.94,-63.87,43.66
-11.74,31.07,-60.64,41.22
-4.14,28.37,-57.54,38.49
0.32,25.88,-54.34,35.37
4.44,22.83,-51.51,31.84
8.17,19.34,-49.57,27.99
10.93,15.48,-48.76,23.8
12.85,9.18,-49.39,19.36
12.48,4.7,-50.9,15
10.86,0.33,-52.35,10.97
8.68,-3.8,-52.95,7.38
6.35,-9.22,-52.67,4.12
6.09,-12.4,-52.13,1.22
6.45,-15.38,-51.65,-1.19
6.84,-17.95,-51.7,-3.02
7.02,-20.07,-52.15,-4.21
6.6,-21.69,-52.12,-4.93
5.61,-22.92,-51.03,-5.26
5.86,-23.26,-49.2,-5.38
7.13,-23.34,-47.31,-5.33
9.86,-23.28,-46.07,-4.84
11.31,-22.97,-45.6,-3.59
11.84,-22.09,-45.63,-1.42
11.57,-20.42,-45.98,1.68
10.95,-17.83,-46.78,5.44
9.66,-12.55,-47.99,9.96
8.31,-8.18,-49.32,15.32
6.71,-2.95,-50.61,21.43
5.11,2.82,-51.77,28.01
2.53,12.65,-52.74,34.66
0.9,19.4,-53.69,40.88
-0.78,26.1,-54.61,46.48
-2.62,32,-55.47,51.25
-4.66,37.37,-56.19,55.01
-7.77,43.84,-56.94,57.62
-9.75,46.93,-57.74,58.99
-11.72,48.98,-58.49,58.96
-14.18,49.94,-59.31,57.45
-15.05,49.11,-60.1,54.59
-15.44,47.09,-60.96,50.45
-15.52,43.89,-61.47,45.28
-15.55,37.35,-60.68,39.29
-14.96,31.88,-58.43,32.95
-13.04,25.6,-55.06,26.46
-10.05,19.46,-51.83,19.91
-4.66,9.84,-49.93,13.8
-2.15,3.37,-49.53,8.36
-1.26,-2.42,-49.74,3.45
-1.75,-7.36,-49.68,-0.87
-2.73,-14.04,-49.43,-4.63
-2.98,-17.91,-49.16,-7.84
-3.29,-21.17,-49.17,-10.24
-3.84,-23.95,-49.6,-11.49
-5.43,-26.42,-50.24,-11.18
-6.82,-26.56,-50.66,-9.33
-7.95,-25.33,-50.53,-5.91
-8.43,-22.81,-49.43,-0.74
-7.99,-18.9,-47.28,6.06
-5.44,-10,-44.56,13.63
-2.94,-2.82,-42.9,20.49
-0.39,4.88,-42.99,26.13
0.24,14.2,-44.53,30.95
-1.79,19.31,-47.26,35.34
-5.25,23.59,-50.85,39.38
-10.14,27.5,-54.56,42.89
-15.89,30.92,-57.79,45.38
-23.91,34.66,-60.71,46.41
-28.19,35.84,-63.5,46.23
-31.85,35.9,-65.61,45.01
-34.8,35.15,-66.25,43.09
-36.7,33.08,-65.15,40.52
-35.58,31.23,-62.38,37.48
-32.84,29.14,-57.32,34.04
-28.37,26.68,-49.57,30.45
-17.64,22.27,-40.16,27.25
-7.87,19.03,-30.54,24.72
2.69,16.06,-21.45,22.91
12.5,13.65,-13.42,21.7
21.16,11.84,-7.98,20.78
31.87,9.79,-4.87,19.88
35.72,8.72,-3.15,19.03
37.74,7.56,-2.73,18.25
38.74,6.35,-3.54,17.51
38.12,4.6,-5.52,16.61
36.47,3.46,-8.96,15.5
33.59,2.35,-14.28,14.21
29.13,1.23,-21.36,12.72
19.42,-0.53,-29.3,11.27
11.12,-1.91,-36.91,10.46
2.72,-3,-43.4,10.64
-4.92,-3.23,-48.68,11.2
-11.06,-2.63,-53.31,11.64
-16.21,-1.91,-57.86,12.12
-23.31,-1.38,-62.1,13.08
-27.98,-0.93,-65.82,14.6
-32.15,0,-69.67,16.33
-37.89,2.25,-73.68,17.8
-42.16,3.67,-77.22,18.88
-46.38,4.7,-79.51,19.6
-49.86,5.36,-80.15,20.12
-52.41,5.97,-79.61,20.38
-52.25,6.31,-78.47,20.25
-51.4,6.53,-76.23,19.81
-50.09,6.49,-71.82,19.19
-45.71,6.01,-64.79,18.63
-39.85,5.51,-55.65,18.28
-31.63,5.07,-45.66,18.08
-21.93,4.9,-36.7,17.85
-11.69,4.83,-29.77,17.43
0.95,4.47,-24.34,16.8
6.69,3.87,-19.37,16.01
11.62,3.07,-14.07,15.1
18.81,1.61,-8.36,14.13
24.3,0.48,-2.22,13.14
30.16,-0.75,4.39,12.3
36.4,-2.09,11,11.73
43.05,-3.5,17.72,11.41
52.61,-5.36,24.43,11.22
59.28,-6.43,30.42,11.05
65.83,-7.37,34.89,10.94
71.1,-8.11,37.45,10.86
74.99,-8.77,38.34,10.83
77.46,-9.73,37.94,10.83
77.31,-10.36,36.91,10.77
76.24,-10.92,35.34,10.64
74,-11.33,32.64,10.47
71.81,-11.24,28.33,10.34
68.33,-10.86,21.9,10.27
62.89,-10.11,13.72,10.3
51.66,-8.67,4.49,10.63
42.17,-7.71,-5.33,11.29
32.23,-6.66,-15.18,12.28
21.95,-5.39,-25.07,13.4
11.51,-3.89,-34.5,14.56
-3.49,-1.76,-42.81,15.84
-12.49,-0.53,-49.76,17.46
-20.5,0.8,-55.3,19.32
-27.01,2.31,-59.79,21.13
-32.19,3.89,-63.81,22.62
-38.79,6.11,-67.1,23.47
-42.68,7.29,-69.55,23.67
-45.72,8.07,-70.93,23.28
-47.9,8.37,-70.94,22.54
-49.07,8.11,-70.11,21.59
-48.38,7.69,-69.01,20.48
-47.25,7.21,-67.37,19.31
-46.05,6.66,-64.84,18.14
-43.16,5.58,-61.42,17.01
-40.23,4.79,-57.35,15.86
-36.48,3.91,-53.06,14.77
-32.39,2.97,-48.81,13.73
-25.89,1.58,-44.57,12.66
-21.72,0.69,-40.43,11.46
-17.59,-0.24,-36.57,10.13
-11.8,-1.99,-33.02,8.86
-8.27,-3.28,-30.07,7.76
-5,-4.5,-28.24,6.73
-2.56,-5.5,-27.57,5.74
-1.35,-6.47,-27.71,5.01
-1.35,-7.71,-28.19,4.62
-1.99,-8.2,-28.71,4.35
-2.61,-8.44,-29.55,3.99
-3.24,-8.66,-30.95,3.46
-4.96,-9.27,-32.57,2.93
-6.68,-9.86,-34.22,2.55
-8.5,-10.36,-36.08,2.24
-10.25,-10.67,-38.77,1.86
-12.34,-10.93,-42.69,1.6
-17.24,-11.34,-47.68,1.62
-22.08,-11.31,-53.11,2.1
-27.46,-10.88,-57.71,3.04
-33.15,-9.82,-61.07,4.21
-39.27,-7.38,-63.38,5.3
-42.01,-5.54,-64.83,6.22
-43.95,-3.89,-65.29,7.2
-45.06,-2.4,-64.91,8.4
-45.3,-0.8,-63.59,9.63
-44.15,1.74,-61.54,10.47
-42.41,3.25,-59.17,10.73
-40.13,4.28,-56.06,10.39
-36.31,4.64,-51.98,9.84
-32.74,4.08,-47.15,9.18
-28.18,3.31,-42,8.29
-23.18,2.48,-36.53,7.15
-18,1.44,-30.57,5.78
-12.55,0.17,-24.63,4.31
-3.55,-2.09,-19.69,2.77
1.93,-3.6,-15.92,1.14
6.37,-5.25,-12.83,-0.53
9.66,-6.97,-9.57,-2.17
13.85,-9.54,-5.26,-3.75
17.43,-11.18,-0.06,-5.23
22.37,-12.75,4.87,-6.46
27.85,-14.16,8.83,-7.29
32.53,-15.36,11.86,-7.68
37.64,-16.33,13.95,-7.82
40.04,-16.51,15.16,-7.84
41.55,-16.57,15.69,-7.82
42.27,-16.62,15.52,-7.79
42.4,-16.7,14.41,-7.69
41.3,-16.84,12.13,-7.51
39.34,-16.89,9,-7.21
36.39,-16.86,5.15,-6.85
30.76,-16.5,0.9,-6.34
26.3,-16.05,-3.74,-5.36
21.76,-15.27,-8.68,-3.81
16.74,-13.88,-13.94,-1.85
9.09,-10.94,-19.78,0.46
3.44,-8.65,-25.74,3.2
-2.92,-5.96,-31.39,6.19
-8.87,-3.04,-36.65,9.2
-14.56,0.08,-41.11,11.99
-22.23,4.54,-44.95,14.41
-26.4,7.07,-48.56,16.24
-30.31,9.18,-51.87,17.37
-35.79,11.27,-54.98,17.78
-39.1,12.05,-57.63,17.72
-42.09,12.49,-58.98,17.3
-44.45,12.57,-58.74,16.5
-45.29,11.95,-57.47,15.24
-44.17,11,-55.62,13.58
-42.48,9.7,-52.99,11.57
-40.37,8.08,-49.38,9.28
-35.87,5.06,-44.33,6.71
-31.51,2.57,-37.74,3.94
-25.8,-0.2,-30.49,1.17
-18.65,-3.12,-24.01,-1.68
-11.32,-5.95,-19.04,-4.57
-2.77,-10.25,-15.38,-7.25
1.18,-13.13,-12.27,-9.51
4.24,-15.71,-9.13,-11.33
7.11,-17.86,-5.61,-12.86
11.83,-20.24,-1.54,-14.2
15.81,-21.6,2.91,-15.31
20.27,-22.74,7.14,-15.87
25,-23.54,10.36,-15.69
29.32,-23.68,12.61,-15
33.53,-22.65,14.58,-14.1
35.17,-21.73,16.62,-13.08
36.89,-20.77,18.46,-11.8
38.73,-19.72,19.89,-10.28
40.86,-17.86,20.73,-8.44
41.67,-16.5,20.9,-6.36
41.84,-15.04,20.58,-4.37
41.03,-12.74,19.81,-2.55
40.17,-11.31,17.77,-1
38.64,-9.92,14.6,0.34
35.81,-8.51,10.84,1.63
32.14,-6.85,6.69,3.07
25.95,-3.95,3.15,4.15
21.8,-2.05,-0.07,5
18.36,-0.78,-3.12,6.04
13.45,0.96,-5.53,7.16
10.47,2.38,-7.79,8.28
8.05,3.77,-10.46,9.37
5.47,5.08,-13.6,10.42
2.35,6.32,-17.49,11.51
-3.34,7.93,-21.69,12.91
-8.18,9.03,-25.48,14.6
-12.94,10.27,-28.68,16.42
-17.02,11.63,-31.64,18.14
-22.39,13.39,-34.31,19.74
-25.83,14.23,-36.51,21.16
-28.93,14.94,-37.85,22.4
-31.5,15.53,-38.17,23.46
-33.47,16.25,-37.84,24.21
-33.57,16.64,-37.4,24.65
-33.21,16.99,-36.91,24.64
-32.74,17.31,-36.26,24.25
-31.69,17.54,-35.17,23.58
-30.57,17.46,-33.36,22.75
-28.94,17.17,-31.02,21.69
-26.55,16.78,-28.42,20.46
-22.15,15.93,-25.8,18.97
-18.9,15.09,-23.37,17.32
-15.81,13.99,-21.1,15.54
-12.98,12.67,-18.84,13.62
-10.43,11.19,-16.71,11.39
-6.72,8.53,-14.73,8.62
-4.41,6.15,-13.45,5.7
-2.58,3.32,-13.01,3.17
-1.68,0.36,-12.8,1.25
-1.6,-3.12,-13.1,-0.16
-1.63,-4.72,-13.95,-1.28
-2.22,-5.93,-14.96,-2.29
-3.34,-6.94,-15.79,-3.38
-4.94,-8.39,-16.3,-4.67
-5.72,-9.58,-16.4,-5.9
-6.15,-10.84,-16.23,-6.98
-6.21,-12.03,-16.14,-7.97
-6.04,-13.5,-16.46,-9
-6.25,-14.41,-17.04,-10.12
-6.89,-15.4,-17.69,-11.16
-7.76,-16.43,-18.38,-11.87
-9.1,-17.65,-19.22,-12.12
-10.06,-17.99,-20.24,-11.94
-11.14,-17.91,-21.39,-11.43
-12.96,-17.16,-22.57,-10.69
-14.29,-16.33,-23.64,-10.01
-15.48,-15.47,-24.29,-9.57
-16.49,-14.78,-24.45,-9.54
-17.02,-14.41,-24.25,-9.9
-17.08,-14.58,-23.79,-10.43
-16.78,-15.11,-23.15,-10.79
-16.24,-15.71,-22.09,-10.9
-15.02,-16.24,-20.66,-10.75
-13.6,-16.26,-19.16,-10.44
-11.95,-16.04,-17.68,-9.97
-10.31,-15.7,-16.54,-9.46
-8.75,-15.27,-15.63,-8.83
-7.1,-14.58,-14.82,-8.18
-6.17,-13.95,-14.39,-7.73
-5.39,-13.37,-14.63,-7.6
-5.09,-13,-15.32,-7.66
-5.89,-12.96,-16.09,-7.75
-6.87,-13.11,-16.72,-7.69
-7.69,-13.17,-17.34,-7.54
-8.28,-13.06,-17.9,-7.43
-9.23,-12.8,-18.28,-7.43
-9.77,-12.7,-18.65,-7.59
-10.2,-12.72,-19.02,-7.85
-10.66,-12.85,-19.18,-8.21
-11.32,-13.14,-19.21,-8.55
-11.48,-13.42,-19.15,-8.82
-11.6,-13.62,-18.83,-9.15
-11.64,-13.77,-17.99,-9.44
-11.13,-14.05,-16.64,-9.48
-10.07,-14.12,-14.94,-9.38
-8.61,-13.99,-13.23,-9.27
-6.93,-13.81,-11.94,-8.98
-4.64,-13.51,-11.06,-8.6
-3.66,-13.1,-10.5,-8.31
-3,-12.69,-10.18,-8.11
-2.57,-12.45,-9.88,-7.76
-2.13,-12.14,-9.73,-7.25
-1.83,-11.69,-9.53,-6.47
-1.69,-11.06,-9.41,-5.21
-1.42,-10.15,-9.74,-3.48
-1.3,-7.97,-10.44,-1.27
-1.85,-5.95,-11.33,1.66
-2.65,-3.48,-12.36,5.29
-3.64,-0.26,-13.5,9.42
-4.74,3.54,-14.47,13.66
-6.49,9.79,-14.89,17.51
-7.32,13.97,-14.69,20.68
-7.55,17.54,-14.06,23.27
-6.75,21.74,-13.15,25.55
-5.65,24.03,-11.86,27.73
-4.08,26.26,-9.97,29.76
-1.83,28.36,-7.45,31.6
1.32,30.23,-4.43,33.19
7.43,32.45,-1.1,34.41
12.57,33.39,2.2,35.01
17.76,33.64,5.55,34.9
22.83,33.09,9.17,33.97
29.75,30.82,13.32,32.19
34.24,28.41,17.73,29.88
38.72,25.56,21.5,27.17
42.69,22.89,24.04,24.11
46.27,19.66,25.84,20.5
47.14,17.47,27.35,16.53
47.72,14.6,28.88,12.63
48.33,11.62,29.88,8.97
49.65,7.35,28.66,5.54
49.36,4.86,24.91,2.23
46.56,2.62,18.98,-0.8
41.47,0.7,11.53,-2.95
34.46,-0.7,4.29,-4.23
26.42,-1.37,-1.46,-4.54
15.9,-1.41,-6.01,-3.59
10.89,-0.59,-10.58,-1.63
6.44,1.18,-15.47,1.13
-0.71,4.89,-20.23,4.7
-5.91,8.15,-24.43,8.96
-10.85,12.04,-27.66,13.53
-15.03,16.35,-29.16,17.84
-18.14,20.86,-29.14,21.66
-19.52,26.91,-28.66,25.13
-19.11,30.51,-28.1,28.33
-18.47,34.02,-27.31,31.36
-17.56,37.3,-26.06,34.2
-14.82,42.09,-24.3,36.57
-11.49,45.15,-22.09,38.29
-6.96,47.6,-19.26,39.16
-1.46,49.12,-15.66,39.09
9.09,49.3,-11.19,38.06
16.93,47.75,-6.31,36.05
24.72,44.93,-1.59,32.91
31.21,41.21,2.67,29.01
36.1,36.77,5.95,24.65
41.07,29.52,8.23,20.1
42.54,25.26,9.04,15.62
43.04,21.25,8.4,11.24
42.37,17.43,7.06,6.99
39.22,12.22,5.25,3.22
37.01,9.2,2.78,0.09
34.38,6.48,0.57,-2.38
30.06,3.48,-1.78,-4.17
27.62,2.18,-5.44,-5.32
24.61,1.51,-11.31,-5.89
19.88,1.29,-19.11,-6
13.08,1.33,-28.13,-5.57
4.56,1.57,-37.13,-4.33
-9.73,2.69,-44.87,-2.22
-18.46,4.23,-51.41,0.34
-26.05,6.5,-57.2,2.98
-35.28,10.36,-62.28,5.7
-40.91,13.24,-66.16,8.58
-45.75,16.61,-67.19,11.62
-48.95,20.45,-64.87,14.72
-48.04,26.86,-60.55,17.8
-43.71,31.36,-56.03,20.73
-38.13,35.79,-52.08,23.4
-32.71,39.83,-48.14,25.74
-26.95,43.81,-43.53,27.57
-15.66,48.87,-38.3,28.92
-5.54,51.06,-33.43,29.73
6.1,51.99,-29.01,29.63
16.79,51.47,-24.69,28.47
25.23,49.61,-20.05,25.88
34.71,44.71,-15.66,22.17
39.26,40.38,-12.44,18.07
42.23,35.85,-10.38,13.84
43.38,30.36,-9.22,9.39
42.84,27.08,-8.9,4.64
41.82,23.45,-9.39,-0.5
40.32,19.38,-10.44,-5.94
38.31,14.97,-11.91,-11.17
36.05,10.58,-13.84,-16.11
32.32,4.52,-16.72,-20.75
29.61,0.91,-20.65,-24.84
25.9,-2.73,-24.62,-27.72
21.47,-5.87,-28.26,-28.87
15.53,-8.51,-31.81,-27.81
11.89,-8.31,-35.28,-24.84
8.22,-6.42,-38.21,-20.28
4.67,-3.07,-40.17,-14.44
0.65,4.57,-40.58,-7.44
-0.62,10.82,-39.43,0.42
-0.31,18.27,-37.45,8.38
1.29,25.96,-35.35,16.18
4.71,37.75,-33.85,23.45
6.86,45.14,-33.15,30.11
8.45,51.82,-33.34,36.17
10.14,61.03,-34.68,41.53
10.72,66.46,-37.01,45.84
11.01,71.16,-39.99,48.37
10.8,74.79,-43.31,49.08
8.28,76.7,-46.74,48.14
-4.59,76.4,-50.37,45.85
-16.43,73.98,-54.52,42.72
-26.46,70.14,-59.25,38.96
-34.16,65.36,-64.04,34.7
-40.38,60.02,-68.54,30.02
-47.81,50.85,-72.67,25.17
-51.51,44.53,-76.17,20.52
-54.71,38.11,-78.44,16.41
-57.98,30.17,-78.87,12.9
-58.6,25.92,-77.82,9.71
-57.6,22.22,-75.91,6.4
-55.5,19.04,-73.53,2.5
-52.79,16.17,-70.26,-1.73
-47.92,11.73,-65.43,-5.8
-43.64,8.62,-58.67,-9.13
-37.78,5.59,-49.79,-11.68
-30.52,3.15,-39.62,-13.53
-15.84,0.13,-29.35,-14.81
-4.74,-1.37,-19.05,-15.48
6.29,-2.59,-9.84,-15.63
16.56,-3.35,-1.74,-15.48
